lemma	upos	sense_id	definition
баскетбол	NOUN	6078f0e081aae24f7f6e76db@basketbol-noun-1	Игра на топка между два отбора, при която топката се хвърля с ръце, за да се прокара през хоризонтален обръч, закрепен на определена височина.
баща	NOUN	6078f0e081aae24f7f6e7711@bashta-noun-1	Мъжът по отношение на своите деца; родител.
баща	NOUN	6078f0e081aae24f7f6e7711@bashta-noun-2	Π. Р. Славейков.
баща	NOUN	6078f0e081aae24f7f6e7711@bashta-noun-3	(заглавие на повест). Каравелов.
баща	NOUN	6078f0e081aae24f7f6e7711@bashta-noun-4	Създател на учение, основател на течение в науката, изкуството и др.
баща	NOUN	6078f0e081aae24f7f6e7711@bashta-noun-5	Покровител, закрилник.
бебе	NOUN	6078f0e081aae24f7f6e7727@bebe-noun-1	Малко, непроходило дете; пеленаче.
беглец	NOUN	6078f0e081aae24f7f6e772d@beglets-noun-1	Човек, който тайно напуска мястото, където трябва да бъде.
беглец	NOUN	6078f0e081aae24f7f6e772d@beglets-noun-2	Войник, избягал от поста или от частта си; дезертьор.
беден	ADJ	6078f0e081aae24f7f6e7738@beden-adj-1	Който няма достатъчно материални средства.
беден	ADJ	6078f0e081aae24f7f6e7738@beden-adj-2	Недостатъчен, оскъден, ограничен.
беден	ADJ	6078f0e081aae24f7f6e7738@beden-adj-3	Членувано или при обръщение — злочест, нещастен.
бедност	NOUN	6078f0e081aae24f7f6e773f@bednost-noun-1	Състояние на липса на финансови средства.
бедствие	NOUN	6078f0e081aae24f7f6e7748@bedstvie-noun-1	Голяма обществена беда; нещастие.
бедствие	NOUN	6078f0e081aae24f7f6e7748@bedstvie-noun-2	Голямо лично нещастие.
бежанец	NOUN	6078f0e081aae24f7f6e774f@bezhanets-noun-1	Лице, което е напуснало родината или местожителството си поради война, размирица или природни бедствия.
безболезнен	ADJ	6078f0e081aae24f7f6e7762@bezboleznen-adj-1	Който не предизвиква болка; който не е съпроводен с болка.
безболезнен	ADJ	6078f0e081aae24f7f6e7762@bezboleznen-adj-2	Който не е съпроводен със затруднения, не причинява сътресения, тежки последици и усложнения.
бездействие	NOUN	61c25b185916e9c201c4c0b4@bezdeystvie-noun-1	Отсъствие на дейност.
безопасност	NOUN	6078f0e081aae24f7f6e7859@bezopasnost-noun-1	Състояние, при което някого или нещо не заплашва опасност.
безплатен	ADJ	6078f0e081aae24f7f6e787e@bezplaten-adj-1	За който не се плаща.
безплатно	ADV	6078f0e081aae24f7f6e787f@bezplatno-adv-1	Без заплащане.
безпокоя	VERB	6078f0e081aae24f7f6e7891@bezpokoya-verb-1	Нарушавам спокойствието на някого; тревожа, смущавам.
безполезен	ADJ	6078f0e081aae24f7f6e7892@bezpolezen-adj-1	Който не е полезен; ненужен, напразен, излишен.
безработен	ADJ	6078f0e081aae24f7f6e78cc@bezraboten-adj-1	Който не намира работа, за да приложи труда си и да изкара прехраната си.
безработица	NOUN	6078f0e081aae24f7f6e78ce@bezrabotitsa-noun-1	Липса на достатъчно работни места.
безредица	NOUN	6078f0e081aae24f7f6e78dc@bezreditsa-noun-1	Безредие, безпорядък.
безредица	NOUN	6078f0e081aae24f7f6e78dc@bezreditsa-noun-2	XXX Обикн.
безредица	NOUN	6078f0e081aae24f7f6e78dc@bezreditsa-noun-3	нарушение на обществения ред.
безуспешно	ADV	6078f0e081aae24f7f6e7940@bezuspeshno-adv-1	Без успех.
белгийски	ADJ	61c25b185916e9c201c4c0b5@belgiyski-adj-1	Който се отнася до Белгия или до белгиец.
белгийски	ADJ	61c25b185916e9c201c4c0b5@belgiyski-adj-2	Който принадлежи, свързан е с Белгия.
белег	NOUN	6078f0e081aae24f7f6e7988@beleg-noun-1	Следа, диря от нещо, обикн. от рана.
белег	NOUN	6078f0e081aae24f7f6e7988@beleg-noun-2	Знак за разпознаване.
белег	NOUN	6078f0e081aae24f7f6e7988@beleg-noun-3	Признак, особеност; отличителна черта.
бележа	VERB	6078f0e081aae24f7f6e798a@belezha-verb-1	Поставям знак, белег — за отлика или запомняне.
бележа	VERB	6078f0e081aae24f7f6e798a@belezha-verb-2	Записвам, отбелязвам.
бележа	VERB	6078f0e081aae24f7f6e798a@belezha-verb-3	Споменавам, пиша.
бележа	VERB	6078f0e081aae24f7f6e798a@belezha-verb-4	Π. П. Славейков.
бележа	VERB	6078f0e081aae24f7f6e798a@belezha-verb-5	Показвам, отбелязвам.
белодробен	ADJ	6078f0e081aae24f7f6e79a7@belodroben-adj-1	Който се отнася до белите дробове.
бензена	NOUN	61c25b185916e9c201c4c0b6@benzena-noun-1	Най-простият ароматен въглеводород.
берилиев	ADJ	6078f0e081aae24f7f6e79dc@beriliev-adj-1	Който се отнася до берилий.
берилий	NOUN	61c25b185916e9c201c4c0b7@beriliy-noun-1	Химически елемент Ве — лек, твърд сребристобял метал, който се използува като съставна част на някои сплави в самолетостроенето, електротехниката и в атомните реактори.
библиотека	NOUN	6078f0e081aae24f7f6e7a09@biblioteka-noun-1	Учреждение за събиране, подреждане и опазване на книги за обществено ползване.
библиотека	NOUN	6078f0e081aae24f7f6e7a09@biblioteka-noun-2	Сбирка от книги в учреждение или в частен дом.
библиотека	NOUN	6078f0e081aae24f7f6e7a09@biblioteka-noun-3	Място за пазене на книги — помещение, шкаф и др.; книгохранилище.
