lemma	upos	sense_id	definition
Olympic	ADJ	609311890eca64ed92947f5f@609311890eca64ed92947f5f-0	of or relating to the Olympic Games
Olympic	ADJ	609311890eca64ed92947f5f@609311890eca64ed92947f5f-1	of the region of Olympia in Greece or its inhabitants
Olympics	NOUN	609311890eca64ed92947f63@609311890eca64ed92947f63-0	the modern revival of the ancient games held once every 4 years in a selected country
Orthodox	ADJ	609311890eca64ed9294805c@609311890eca64ed9294805c-0	of or pertaining to or characteristic of Judaism
Orthodox	ADJ	609311890eca64ed9294805c@609311890eca64ed9294805c-1	of or relating to or characteristic of the Eastern Orthodox Church
Ottoman	ADJ	609311890eca64ed929480e1@609311890eca64ed929480e1-0	of or relating to the Ottoman Empire or its people or its culture
Palestinian	ADJ	609311890eca64ed92948202@609311890eca64ed92948202-0	of or relating to the area of Palestine and its inhabitants
Palestinian	NOUN	609311890eca64ed92948203@609311890eca64ed92948203-0	a descendant of the Arabs who inhabited Palestine
Palladian	ADJ	609311890eca64ed92948212@609311890eca64ed92948212-0	referring to or relating to or having the style of architecture created by Andrea Palladio
Parisian	ADJ	609311890eca64ed929482c1@609311890eca64ed929482c1-0	of or relating to or characteristic of Paris or its inhabitants
Peloponnesian	ADJ	609311890eca64ed929483fe@609311890eca64ed929483fe-0	of or relating to Peloponnesus
Penicillium	NOUN	609311890eca64ed92948410@609311890eca64ed92948410-0	genus of fungi commonly growing as green or blue molds on decaying food; used in making cheese and as a source of penicillin
Persian	ADJ	609311890eca64ed929484b1@609311890eca64ed929484b1-0	of or relating to Iran or its people or language or culture
Polish	ADJ	609311890eca64ed92948868@609311890eca64ed92948868-0	of or relating to Poland or its people or culture
Polish	NOUN	609311890eca64ed92948869@609311890eca64ed92948869-0	the Slavic language of Poland
President	NOUN	609311890eca64ed929489c3@609311890eca64ed929489c3-0	the person who holds the office of head of state of the United States government
President	NOUN	609311890eca64ed929489c3@609311890eca64ed929489c3-1	the office of the United States head of state
Prime Minister	MWE	609311890eca64ed92948a08@609311890eca64ed92948a08-0	the person who holds the position of head of the government in the United Kingdom
Protestant	NOUN	609311890eca64ed92948a8b@609311890eca64ed92948a8b-0	an adherent of Protestantism
Protestant	NOUN	609311890eca64ed92948a8b@609311890eca64ed92948a8b-1	the Protestant churches and denominations collectively
Prussian	ADJ	609311890eca64ed92948af0@609311890eca64ed92948af0-0	of or relating to or characteristic of Prussia or its inhabitants
Ptolemaic	ADJ	609311890eca64ed92948b81@609311890eca64ed92948b81-0	of or relating to the astronomer Ptolemy
Ptolemaic	ADJ	609311890eca64ed92948b81@609311890eca64ed92948b81-1	of or relating to the geocentric Ptolemaic system
Pyramid	NOUN	609311890eca64ed92948bf6@609311890eca64ed92948bf6-0	a massive monument with a square base and four triangular sides; begun by Cheops around 2700 BC as royal tombs in ancient Egypt
RNA	NOUN	609311890eca64ed92948ce1@609311890eca64ed92948ce1-0	(biochemistry) a long linear polymer of nucleotides found in the nucleus but mainly in the cytoplasm of a cell where it is associated with microsomes; it transmits genetic information from DNA to the cytoplasm and controls certain chemical processes in the cell
Rabbi	NOUN	609311890eca64ed92948cee@609311890eca64ed92948cee-0	a Hebrew title of respect for a Jewish scholar or teacher
Reich	NOUN	609311890eca64ed92948e06@609311890eca64ed92948e06-0	the German state
Reich	NOUN	609311890eca64ed92948e06@609311890eca64ed92948e06-1	Austrian born psychoanalyst who lived in the United States; advocated sexual freedom and believed that cosmic energy could be concentrated in a human being (1897-1957)
Reich	NOUN	609311890eca64ed92948e06@609311890eca64ed92948e06-2	United States composer (born in 1936)
Republican	NOUN	609311890eca64ed92948e8a@609311890eca64ed92948e8a-0	a member of the Republican Party
Republican	NOUN	609311890eca64ed92948e8a@609311890eca64ed92948e8a-1	a tributary of the Kansas River that flows from eastern Colorado eastward through Nebraska and Kansas
Roman	ADJ	609311890eca64ed929490ab@609311890eca64ed929490ab-0	relating to or characteristic of people of Rome
Roman	ADJ	609311890eca64ed929490ab@609311890eca64ed929490ab-1	of or relating to or derived from Rome (especially ancient Rome)
Roman	ADJ	609311890eca64ed929490ab@609311890eca64ed929490ab-2	characteristic of the modern type that most directly represents the type used in ancient Roman inscriptions
Roman	ADJ	609311890eca64ed929490ab@609311890eca64ed929490ab-3	of or relating to or supporting Romanism
Roman	NOUN	609311890eca64ed929490ac@609311890eca64ed929490ac-0	a resident of modern Rome
Roman	NOUN	609311890eca64ed929490ac@609311890eca64ed929490ac-1	an inhabitant of the ancient Roman Empire
Romanian	ADJ	609311890eca64ed929490d7@609311890eca64ed929490d7-0	of or relating to or characteristic of the country of Romania or its people or languages
Russian	ADJ	609311890eca64ed929491c3@609311890eca64ed929491c3-0	of or pertaining to or characteristic of Russia or its people or culture or language
Russian	NOUN	609311890eca64ed929491c4@609311890eca64ed929491c4-0	a native or inhabitant of Russia
Russian	NOUN	609311890eca64ed929491c4@609311890eca64ed929491c4-1	the Slavic language that is the official language of Russia
Secretary General	MWE	609311890eca64ed92949693@609311890eca64ed92949693-0	a person who is a chief administrator (as of the United Nations)
Senate	NOUN	609311890eca64ed929496f6@609311890eca64ed929496f6-0	the upper house of the United States Congress
September	NOUN	609311890eca64ed92949727@609311890eca64ed92949727-0	the month following August and preceding October
Serbian	ADJ	609311890eca64ed92949740@609311890eca64ed92949740-0	of or relating to the people or language or culture of the region of Serbia
Sir	NOUN	609311890eca64ed9294991a@609311890eca64ed9294991a-0	a title used before the name of knight or baronet
Soviet	ADJ	609311890eca64ed92949b53@609311890eca64ed92949b53-0	of or relating to or characteristic of the former Soviet Union or its people
Spanish	ADJ	609311890eca64ed92949b63@609311890eca64ed92949b63-0	of or relating to or characteristic of Spain or the people of Spain
Spanish	NOUN	609311890eca64ed92949b64@609311890eca64ed92949b64-0	the Romance language spoken in most of Spain and the countries colonized by Spain
Spanish	NOUN	609311890eca64ed92949b64@609311890eca64ed92949b64-1	the people of Spain
Spartan	NOUN	609311890eca64ed92949b9a@609311890eca64ed92949b9a-0	a resident of Sparta
Sumatran	ADJ	609311890eca64ed92949e16@609311890eca64ed92949e16-0	of or relating to the island of Sumatra or its inhabitants
Sumerian	NOUN	609311890eca64ed92949e1b@609311890eca64ed92949e1b-0	a member of a people who inhabited ancient Sumer
Swiss	ADJ	609311890eca64ed92949ea5@609311890eca64ed92949ea5-0	of or relating to Switzerland or its people or culture
TB	NOUN	609311890eca64ed92949f24@609311890eca64ed92949f24-0	infection transmitted by inhalation or ingestion of tubercle bacilli and manifested in fever and small lesions (usually in the lungs but in various other parts of the body in acute stages)
TB	NOUN	609311890eca64ed92949f24@609311890eca64ed92949f24-1	a unit of information equal to 1000 gigabytes or 10^12 (1,000,000,000,000) bytes
TB	NOUN	609311890eca64ed92949f24@609311890eca64ed92949f24-2	a unit of information equal to 1024 gibibytes or 2^40 (1,099,511,627,776) bytes
TCP	NOUN	609311890eca64ed92949f27@609311890eca64ed92949f27-0	a protocol developed for the internet to get data from one network device to another
Taliban	NOUN	609311890eca64ed92949fa6@609311890eca64ed92949fa6-0	a fundamentalist Islamic militia; in 1995 the Taliban militia took over Afghanistan and in 1996 took Kabul and set up an Islamic government
Taoist	ADJ	609311890eca64ed9294a00d@609311890eca64ed9294a00d-0	of or relating to the popular Chinese religious system based on the teachings of Lao-tzu but including a pantheon of gods along with divination and magic
Taoist	ADJ	609311890eca64ed9294a00d@609311890eca64ed9294a00d-1	of or relating to the philosophical system developed by Lao-tzu and Chuang-tzu advocating a simple honest life
Turk	NOUN	609311890eca64ed9294a50a@609311890eca64ed9294a50a-0	a native or inhabitant of Turkey
US	NOUN	609311890eca64ed9294a5b6@609311890eca64ed9294a5b6-0	North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776
Ukrainian	ADJ	609311890eca64ed9294a5fe@609311890eca64ed9294a5fe-0	of or relating to or characteristic of Ukraine or its people or culture
Venetian	ADJ	609311890eca64ed9294a818@609311890eca64ed9294a818-0	of or relating to or characteristic of Venice or its people
Venetian	NOUN	609311890eca64ed9294a819@609311890eca64ed9294a819-0	a resident of Venice
Vietnamese	ADJ	609311890eca64ed9294a8e7@609311890eca64ed9294a8e7-0	of or relating to or characteristic of Vietnam or its people or its language
Western world	MWE	609311890eca64ed9294ab40@609311890eca64ed9294ab40-0	the countries of (originally) Europe and (now including) North America and South America
X-ray	NOUN	609311890eca64ed9294ad1c@609311890eca64ed9294ad1c-0	electromagnetic radiation of short wavelength produced when high-speed electrons strike a solid target
X-ray	NOUN	609311890eca64ed9294ad1c@609311890eca64ed9294ad1c-1	a radiogram made by exposing photographic film to X rays; used in medical diagnosis
Yugoslav	ADJ	609311890eca64ed9294ae26@609311890eca64ed9294ae26-0	of or relating to or characteristic of the former country of Yugoslavia or its people or languages
abandon	VERB	609311890eca64ed9294af50@609311890eca64ed9294af50-0	forsake, leave behind
abandon	VERB	609311890eca64ed9294af50@609311890eca64ed9294af50-1	give up with the intent of never claiming again
abandon	VERB	609311890eca64ed9294af50@609311890eca64ed9294af50-2	leave behind empty; move out of
abandon	VERB	609311890eca64ed9294af50@609311890eca64ed9294af50-3	stop maintaining or insisting on; of ideas or claims
abandon	VERB	609311890eca64ed9294af50@609311890eca64ed9294af50-4	leave someone who needs or counts on you; leave in the lurch
abbess	NOUN	609311890eca64ed9294af6f@609311890eca64ed9294af6f-0	the superior of a group of nuns
aberration	NOUN	609311890eca64ed9294afa7@609311890eca64ed9294afa7-0	a state or condition markedly different from the norm
aberration	NOUN	609311890eca64ed9294afa7@609311890eca64ed9294afa7-1	a disorder in one's mental state
aberration	NOUN	609311890eca64ed9294afa7@609311890eca64ed9294afa7-2	an optical phenomenon resulting from the failure of a lens or mirror to produce a good image
ability	NOUN	609311890eca64ed9294afbc@609311890eca64ed9294afbc-0	the quality of being able to perform; a quality that permits or facilitates achievement or accomplishment
ability	NOUN	609311890eca64ed9294afbc@609311890eca64ed9294afbc-1	possession of the qualities (especially mental qualities) required to do something or get something done
able	ADJ	609311890eca64ed9294afd3@609311890eca64ed9294afd3-0	have the skills and qualifications to do things well
able	ADJ	609311890eca64ed9294afd3@609311890eca64ed9294afd3-1	having inherent physical or mental ability or capacity
able	ADJ	609311890eca64ed9294afd3@609311890eca64ed9294afd3-2	having a strong healthy body
able	ADJ	609311890eca64ed9294afd3@609311890eca64ed9294afd3-3	(usually followed by `to') having the necessary means or skill or know-how or authority to do something
abnormality	NOUN	609311890eca64ed9294afe6@609311890eca64ed9294afe6-0	an abnormal physical condition resulting from defective genes or developmental deficiencies
abnormality	NOUN	609311890eca64ed9294afe6@609311890eca64ed9294afe6-1	retardation sufficient to fall outside the normal range of intelligence
abnormality	NOUN	609311890eca64ed9294afe6@609311890eca64ed9294afe6-2	marked strangeness as a consequence of being abnormal
abnormality	NOUN	609311890eca64ed9294afe6@609311890eca64ed9294afe6-3	behavior that breaches the rule or etiquette or custom or morality
aboard	ADV	609311890eca64ed9294afe8@609311890eca64ed9294afe8-0	on a ship, train, plane or other vehicle
aboard	ADV	609311890eca64ed9294afe8@609311890eca64ed9294afe8-1	on first or second or third base
aboard	ADV	609311890eca64ed9294afe8@609311890eca64ed9294afe8-2	side by side
aboard	ADV	609311890eca64ed9294afe8@609311890eca64ed9294afe8-3	part of a group
abolition	NOUN	609311890eca64ed9294afef@609311890eca64ed9294afef-0	the act of abolishing a system or practice or institution (especially abolishing slavery)
abortion	NOUN	609311890eca64ed9294b005@609311890eca64ed9294b005-0	termination of pregnancy
abortion	NOUN	609311890eca64ed9294b005@609311890eca64ed9294b005-1	failure of a plan
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-0	(of quantities) imprecise but fairly close to correct
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-1	all around or on all sides
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-2	in the area or vicinity
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-3	used of movement to or among many different places or in no particular direction
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-4	in or to a reversed position or direction
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-5	in rotation or succession
about	ADV	609311890eca64ed9294b012@609311890eca64ed9294b012-6	(of actions or states) slightly short of or not quite accomplished; all but
