lemma	upos	sense_id	definition
antibiotikum	NOUN	607b807f35d80a3e2a6e7a1e@_21003067	lægemiddel som dannes af mikroorganismer, og som v ...
antik	NOUN	607b807f35d80a3e2a6e7a27@_21003079	periode i europæisk historie, ca. 750 f.Kr. til ca ...
antik	NOUN	607b807f35d80a3e2a6e7a27@_21003081	brugsgenstand el. kunstgenstand som har kultur- el ...
antistof	NOUN	607b807f35d80a3e2a6e7a41@_21003126	biokemisk stof som en levende organisme danner når ...
anvende	VERB	607b807f35d80a3e2a6e7a51@_21003158	drage nytte af, lade noget være et middel el. en h ...
anvendelse	NOUN	607b807f35d80a3e2a6e7a52@_21003160	det at anvende noget
anvendelsesområde	NOUN	607b807f35d80a3e2a6e7a54@_22001308	{hyponymOf: område}
apparat	NOUN	607b807f35d80a3e2a6e7a79@_21003229	system af organer der fungerer sammen og betragtes ...
apparat	NOUN	607b807f35d80a3e2a6e7a79@_21003230	system sammensat af størrelser der hører til en me ...
apparat	NOUN	607b807f35d80a3e2a6e7a79@_21003226	sammensat, ofte mindre, mekanisk, elektrisk el. el ...
april	NOUN	607b807f35d80a3e2a6e7a9d@_21003296	årets fjerde måned
ar	NOUN	607b807f35d80a3e2a6e7aa3@_21003311	mærke af bindevæv efter sår på huden el. på et org ...
ar	NOUN	607b807f35d80a3e2a6e7aa3@_21003313	måleenhed for areal: 1 ar = 100 kvadratmeter
arabisk	NOUN	607b807f35d80a3e2a6e7aaa@_21003322	det semitiske sprog der tales af araberne
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003337	sted hvor et bestemt arbejde foregår
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003332	fysisk el. åndelig virksomhed som man til stadighe ...
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003336	vanskelig opgave; stor udfordring
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003333	produkt af fysisk el. åndelig virksomhed
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003331	fysisk el. åndelig virksomhed som man udøver for a ...
arbejde	NOUN	607b807f35d80a3e2a6e7ab1@_21003334	aktiviteter koncentreret om et (større) projekt og ...
arbejde	VERB	607b807f35d80a3e2a6e7ab2@_21003345	udøve fysisk el. åndelig virksomhed for at frembri ...
arbejder	NOUN	607b807f35d80a3e2a6e7ab7@_21003358	faglært el. ufaglært person der mod betaling udfør ...
arbejder	NOUN	607b807f35d80a3e2a6e7ab7@_21003359	individ, oftest hun, med arbejdsfunktioner i et sa ...
arbejderparti	NOUN	607b807f35d80a3e2a6e7ac4@_21003367	politisk parti der repræsenterer arbejderne
arbejdsliv	NOUN	607b807f35d80a3e2a6e7b04@_91000315	et lands el. et geografisk områdes private (og off ...
arbejdsliv	NOUN	607b807f35d80a3e2a6e7b04@_21003438	det liv man fører som beskæftiget på arbejdsmarked ...
arbejdsløs	ADJ	607b807f35d80a3e2a6e7b06@_21003440	som er i stand til og villig til at arbejde, men i ...
arbejdsløshed	NOUN	607b807f35d80a3e2a6e7b07@_21003442	det at arbejdsdygtige, arbejdssøgende personer ikk ...
arbejdsret	NOUN	607b807f35d80a3e2a6e7b3f@_21003493	domstol der behandler stridigheder mellem arbejdsg ...
arbejdsstation	NOUN	607b807f35d80a3e2a6e7b48@_21003503	mindre, særdeles kraftig computer der som regel er ...
arbejdstager	NOUN	607b807f35d80a3e2a6e7b4b@_21003509	person der sælger sin arbejdskraft, fx som ansat i ...
ardannelse	NOUN	607b807f35d80a3e2a6e7b60@_22001432	{hyponymOf: dannelse}
areal	NOUN	607b807f35d80a3e2a6e7b61@_21003540	(geografisk) område af en vis udstrækning
areal	NOUN	607b807f35d80a3e2a6e7b61@_21003539	en flades el. et (geografisk) områdes udstrækning
argon	NOUN	607b807f35d80a3e2a6e7b66@_21003550	grundstof nr. 18; farveløs, lugtfri luftart der ik ...
argument	NOUN	607b807f35d80a3e2a6e7b67@_21003552	ræsonnerende begrundelse der fremføres for el. imo ...
argumentere	VERB	607b807f35d80a3e2a6e7b6a@_21003558	fremføre argumenter
argumentere	VERB	607b807f35d80a3e2a6e7b6a@_21003559	udveksle argumenter
arkitekt	NOUN	607b807f35d80a3e2a6e7b78@_21003599	person der planlægger og formgiver bygninger og de ...
arkitekt	NOUN	607b807f35d80a3e2a6e7b78@_21003600	person der er uddannet på en arkitektskole med spe ...
arkitektur	NOUN	607b807f35d80a3e2a6e7b80@_21003608	læren om samspillet mellem bygningers kunstneriske ...
arkitektur	NOUN	607b807f35d80a3e2a6e7b80@_21003609	et byggeris kunstneriske og konstruktionsmæssige u ...
arkiv	NOUN	607b807f35d80a3e2a6e7b83@_21003612	samling af dokumenter, aktstykker, protokoller, bi ...
arkiv	NOUN	607b807f35d80a3e2a6e7b83@_21003613	sted el. institution hvor en sådan samling befinde ...
arkæologisk	ADJ	607b807f35d80a3e2a6e7b90@_21003624	vedr. videnskaben arkæologi og de emner den beskæf ...
armbånd	NOUN	607b807f35d80a3e2a6e7b98@_21003667	ringformet kæde, bånd e.l. til at bære om håndledd ...
arrangement	NOUN	607b807f35d80a3e2a6e7bb5@_21003714	bestemt måde som noget er anbragt, indrettet el. t ...
arrangement	NOUN	607b807f35d80a3e2a6e7bb5@_21003718	planlægning og forberedelse af en sådan aktivitet  ...
arrangement	NOUN	607b807f35d80a3e2a6e7bb5@_21003715	særlig fremgangsmåde til løsning af et (praktisk e ...
arrangement	NOUN	607b807f35d80a3e2a6e7bb5@_21003716	bearbejdelse af en melodi el. et musikstykke med h ...
arrangement	NOUN	607b807f35d80a3e2a6e7bb5@_21003713	(offentlig) aktivitet el. begivenhed som nogen har ...
arrangere	VERB	607b807f35d80a3e2a6e7bb6@_21003719	forberede og være ansvarlig for forløbet af en (of ...
arrangere	VERB	607b807f35d80a3e2a6e7bb6@_21003720	anbringe, indrette el. tilrettelægge på en bestemt ...
arrangere	VERB	607b807f35d80a3e2a6e7bb6@_21003721	bearbejde en melodi el. et musikstykke så musikken ...
art	NOUN	607b807f35d80a3e2a6e7bc7@_21003760	kategori af genstande, individer el. fænomener der ...
art	NOUN	607b807f35d80a3e2a6e7bc7@_21003761	gruppe af dyr el. planter der i alt væsentligt er  ...
artikel	NOUN	607b807f35d80a3e2a6e7bcd@_21003781	grammatisk ord el. bøjningsendelse der knytter sig ...
artikel	NOUN	607b807f35d80a3e2a6e7bcd@_21003778	selvstændig, skreven tekst om et (aktuelt el. fagl ...
artikel	NOUN	607b807f35d80a3e2a6e7bcd@_21003782	opslagsord og behandlingen af det i et opslagsværk ...
artikel	NOUN	607b807f35d80a3e2a6e7bcd@_21003779	(nummereret) afsnit i et dokument
artikel	NOUN	607b807f35d80a3e2a6e7bcd@_21003780	vare el. varetype af en bestemt slags
artilleri	NOUN	607b807f35d80a3e2a6e7bd3@_21003791	våbenart der uddanner personel til og opstiller en ...
artilleri	NOUN	607b807f35d80a3e2a6e7bd3@_21003793	tunge militære skydevåben, fx kanoner
arve	VERB	607b807f35d80a3e2a6e7be2@_21003829	få overført fysiske og psykiske egenskaber fra for ...
arve	VERB	607b807f35d80a3e2a6e7be2@_21003828	modtage penge, ejendom, ejendele el. andre materie ...
arve	VERB	607b807f35d80a3e2a6e7be2@_21003830	overtage tænkemåde, synspunkter, holdninger el. ku ...
arveret	NOUN	607b807f35d80a3e2a6e7bf7@_21003863	lovgivningens regler om arv og om retsforholdet ef ...
arveret	NOUN	607b807f35d80a3e2a6e7bf7@_21003862	ret til at arve materielle værdier, ejendom, fyrst ...
arvtager	NOUN	607b807f35d80a3e2a6e7bfd@_21003873	person der arver el. skal arve fyrstemagten efter  ...
arvtager	NOUN	607b807f35d80a3e2a6e7bfd@_21003874	person der overtager en vigtig post el. funktion f ...
asiatisk	ADJ	607b807f35d80a3e2a6e7c14@_21003907	fra Asien; vedr. og karakteristisk for Asien el. a ...
aspekt	NOUN	607b807f35d80a3e2a6e7c2e@_21003943	bestemt side el. træk ved et emne el. en sag
aspiration	NOUN	607b807f35d80a3e2a6e7c32@_21003951	ønske om el. stræben efter at opnå noget
assistent	NOUN	607b807f35d80a3e2a6e7c3c@_21003975	person der hjælper nogen med en arbejdsopgave som  ...
assistent	NOUN	607b807f35d80a3e2a6e7c3c@_21003974	person som er ansat i en forholdsvis underordnet s ...
assistere	VERB	607b807f35d80a3e2a6e7c3e@_21003976	hjælpe til med at løse en opgave el. et problem
asteroide	NOUN	607b807f35d80a3e2a6e7c4a@_21003991	lille planet i Solsystemet, oftest med bane mellem ...
astma	NOUN	607b807f35d80a3e2a6e7c4c@_21003993	FEJL i DanNet: (samling af) apparater, kredsløb el. komponenter h ...
astrofysik	NOUN	607b807f35d80a3e2a6e7c52@_21004005	videnskab der har som formål at beskrive astronomi ...
astronaut	NOUN	607b807f35d80a3e2a6e7c56@_21004009	(amerikansk) rumpilot
astronom	NOUN	607b807f35d80a3e2a6e7c57@_21004011	person der beskæftiger sig (erhvervsmæssigt) med a ...
astronomi	NOUN	607b807f35d80a3e2a6e7c58@_21004012	videnskab om himmellegemerne og verdensrummet
athensk	ADJ	607b807f35d80a3e2a6e7c6f@_21004059	fra Athen; vedr. Athen el. athenerne
atlet	NOUN	607b807f35d80a3e2a6e7c74@_21004067	person der dyrker atletik el. en anden sportsgren
atlet	NOUN	607b807f35d80a3e2a6e7c74@_21004068	sportstrænet og muskuløs person
atmosfære	NOUN	607b807f35d80a3e2a6e7c7b@_21004074	luftlag omkring Jorden el. et andet himmellegeme
atmosfære	NOUN	607b807f35d80a3e2a6e7c7b@_21004075	måleenhed for tryk, svarende til luftens gennemsni ...
atmosfære	NOUN	607b807f35d80a3e2a6e7c7b@_21004076	den omgivende luft i almindelighed
atmosfære	NOUN	607b807f35d80a3e2a6e7c7b@_21004077	stemningen på et sted
atmosfære	NOUN	607b807f35d80a3e2a6e7c7b@_21004078	god stemning
atom	NOUN	607b807f35d80a3e2a6e7c7e@_21004081	den mindste bestanddel af et grundstof der kan eks ...
atom	NOUN	607b807f35d80a3e2a6e7c7e@_21004082	meget lille bestanddel der fremkommer ved at noget ...
atomkrig	NOUN	607b807f35d80a3e2a6e7c8f@_21004104	krig ført med atomvåben
atommagt	NOUN	607b807f35d80a3e2a6e7c90@_21004106	nation der har egne atomvåben til disposition
atomvåben	NOUN	607b807f35d80a3e2a6e7c9e@_21004122	våben med en ødelæggende virkning (pga. tryk, varm ...
august	NOUN	607b807f35d80a3e2a6e7cc4@_21004206	årets ottende måned
australsk	ADJ	607b807f35d80a3e2a6e7cd6@_21004225	fra Australien; vedr. Australien el. australierne
autoritet	NOUN	607b807f35d80a3e2a6e7d03@_21004297	evne til at påvirke andres handlemåde el. opfattel ...
autoritet	NOUN	607b807f35d80a3e2a6e7d03@_21004296	anerkendt ret til at bestemme inden for et bestemt ...
autoritet	NOUN	607b807f35d80a3e2a6e7d03@_21004298	person el. institution med en sådan ret
autoritet	NOUN	607b807f35d80a3e2a6e7d03@_21004299	person el. institution med en sådan evne
avis	NOUN	607b807f35d80a3e2a6e7d17@_21004332	virksomhed der udgiver en avis
avis	NOUN	607b807f35d80a3e2a6e7d17@_21004331	tryksag i større format som udkommer regelmæssigt, ...
avle	VERB	607b807f35d80a3e2a6e7d2e@_21004349	frembringe afgrøde ved dyrkning og pleje af plante ...
avle	VERB	607b807f35d80a3e2a6e7d2e@_21004350	frembringe afkom af visse dyr ved systematisk udvæ ...
avle	VERB	607b807f35d80a3e2a6e7d2e@_21004348	dyrke planter med henblik på høst af afgrøden; fre ...
baby	NOUN	607b807f35d80a3e2a6e7d44@_21004384	lille barn i alderen op til ca. 1 år
baby	NOUN	607b807f35d80a3e2a6e7d44@_21004385	tiltrækkende, ung kvinde
back	NOUN	607b807f35d80a3e2a6e7d55@_21004398	spiller i visse boldspil der primært har forsvarso ...
badekar	NOUN	607b807f35d80a3e2a6e7d77@_21004442	stort, som regel aflangt kar til at tage bad i
baggrund	NOUN	607b807f35d80a3e2a6e7dc0@_21004565	forhold el. forudgående begivenhedsforløb der dann ...
baggrund	NOUN	607b807f35d80a3e2a6e7dc0@_21004564	område der for beskueren er bag noget el. nogen; b ...
baggrund	NOUN	607b807f35d80a3e2a6e7dc0@_21004566	vigtige træk ved en persons livshistorie som er me ...
baggrund	NOUN	607b807f35d80a3e2a6e7dc0@_21004567	ubetydelig el. ikke særlig iøjnefaldende position
baghoved	NOUN	607b807f35d80a3e2a6e7dd5@_21004595	den bageste del af hovedet mellem isse og nakke
baghoved	NOUN	607b807f35d80a3e2a6e7dd5@_21004596	(tænkt) sted for noget der ligger lige under den a ...
bagside	NOUN	607b807f35d80a3e2a6e7df0@_21004655	uheldig el. ufordelagtig egenskab el. side ved nog ...
bagside	NOUN	607b807f35d80a3e2a6e7df0@_21004653	bortvendt side af noget; side der er beregnet til  ...
bagside	NOUN	607b807f35d80a3e2a6e7df0@_21004654	sidste side i en avis el. avissektion, ofte med un ...
bagtale	VERB	607b807f35d80a3e2a6e7dfe@_21004673	omtale nogen på en ondskabsfuld, nedsættende og ev ...
bakketop	NOUN	607b807f35d80a3e2a6e7e28@_21004755	toppen af en bakke
bakterie	NOUN	607b807f35d80a3e2a6e7e2f@_21004763	encellet mikroorganisme der er omgivet af en celle ...
bakterieinfektion	NOUN	607b807f35d80a3e2a6e7e32@_28005407	infektion forårsaget af sygdomsfremkaldende bakter ...
bakteriofag	NOUN	607b807f35d80a3e2a6e7e36@_21004774	virus som angriber og evt. overfører nukleinsyre t ...
ballade	NOUN	607b807f35d80a3e2a6e7e56@_21004842	(længere) fortællende digt med lyriske indslag og  ...
ballade	NOUN	607b807f35d80a3e2a6e7e56@_21004844	sang komponeret over en litterær ballade
ballade	NOUN	607b807f35d80a3e2a6e7e56@_21004841	musikstykke, typisk for klaver, med lyrisk grundst ...
band	NOUN	607b807f35d80a3e2a6e7e90@_21004940	mindre orkester el. musikgruppe der spiller jazz e ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_91000432	strækning af parallelle jernskinner (jernbanespor) ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004970	aflangt stykke af et tyndt og bøjeligt materiale ( ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004971	hver af de to el. flere dele af en vej der adskilt ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004972	hver af de to el. flere aflange og med linjer e.l. ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004968	forudsigelig el. regulær retning som noget, fx et  ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004969	større afgrænset (fladt) område belagt med et særl ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004967	lige, anlagt strækning el. (færdsels)linje der før ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004976	anlagt og afmålt (rund)strækning til væddeløb el.  ...
bane	NOUN	607b807f35d80a3e2a6e7e9f@_21004977	tænkt sted hvor fx et forløb el. en konflikt udspi ...
bank	NOUN	607b807f35d80a3e2a6e7ebb@_21005021	bygning hvor en sådan virksomhed med ansatte, kont ...
bank	NOUN	607b807f35d80a3e2a6e7ebb@_21005020	pengeinstitut der mod gebyrer og renter beskæftige ...
bank	NOUN	607b807f35d80a3e2a6e7ebb@_21005022	beholdning el. sum af penge, jetoner e.l. der udgø ...
bank	NOUN	607b807f35d80a3e2a6e7ebb@_21005026	gentagne slag el. spark mod kroppen
bank	NOUN	607b807f35d80a3e2a6e7ebb@_21005027	slag på en dør e.l.
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005185	menneske i det første afsnit af livet, fra fødslen ...
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005186	person betragtet som datter el. søn af nogen
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005188	person som er yngre end en bestemt, evt. juridisk  ...
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005192	person, genstand el. fænomen opfattet som et produ ...
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005187	ufødt el. nyfødt menneske
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005189	voksent menneske som er åndeligt umodent, el. som  ...
barn	NOUN	607b807f35d80a3e2a6e7f22@_21005191	efterkommer i et senere slægtled
barndom	NOUN	607b807f35d80a3e2a6e7f24@_21005210	den periode i livet hvor man er barn
barnemord	NOUN	607b807f35d80a3e2a6e7f3c@_21005232	drab på et (nyfødt) barn
baron	NOUN	607b807f35d80a3e2a6e7f58@_21005269	(titel for) adelsmand der tilhører adelens laveste ...
barriere	NOUN	607b807f35d80a3e2a6e7f5f@_21005279	noget der forhindrer el. besværliggør udvikling, k ...
barriere	NOUN	607b807f35d80a3e2a6e7f5f@_21005278	barriere der afspærrer et område
base	NOUN	607b807f35d80a3e2a6e7f7a@_21005322	anlæg der er støtte- og udgangspunkt for militære  ...
base	NOUN	607b807f35d80a3e2a6e7f7a@_91000457	ordnet samling af data som kan bearbejdes vha. edb
base	NOUN	607b807f35d80a3e2a6e7f7a@_21005324	sted der fungerer som helle i boldspillet baseball
base	NOUN	607b807f35d80a3e2a6e7f7a@_21005325	sted som er grundlag for ens tilværelse el. udgang ...
base	NOUN	607b807f35d80a3e2a6e7f7a@_21005323	stof der kan virke ætsende og kan neutralisere en  ...
basere	VERB	607b807f35d80a3e2a6e7f81@_21005329	danne, udarbejde el. opbygge på grundlag af
basketball	NOUN	607b807f35d80a3e2a6e7f9f@_21005361	stor bold som bruges i spillet basketball
basketball	NOUN	607b807f35d80a3e2a6e7f9f@_21005360	indendørs boldspil mellem to hold hvor man scorer  ...
bayersk	ADJ	607b807f35d80a3e2a6e7fd1@_21005428	fra Bayern; vedr. Bayern og bayrerne
bebrejde	VERB	607b807f35d80a3e2a6e7ff2@_21005487	udtrykke utilfredshed med noget som nogen gør, tæn ...
bebyggelse	NOUN	607b807f35d80a3e2a6e7ff8@_21005494	en el. flere bygninger
bede	VERB	607b807f35d80a3e2a6e8001@_21005511	søge at opnå noget hos en anden person
bede	VERB	607b807f35d80a3e2a6e8001@_21005512	opfordre el. beordre nogen man har autoritet over, ...
bede	VERB	607b807f35d80a3e2a6e8001@_21005514	høfligt anmode om at deltage i et arrangement
bede	VERB	607b807f35d80a3e2a6e8001@_21005513	henvende sig indtrængende og koncentreret til en g ...
bedrift	NOUN	607b807f35d80a3e2a6e8016@_21005556	betydningsfuld el. heltemodig handling el. præstat ...
bedrift	NOUN	607b807f35d80a3e2a6e8016@_21005557	(større) selvstændig virksomhed der producerer var ...
bedst	ADJ	607b807f35d80a3e2a6e801e@_21005572	god i højeste grad i sammenligning med andre el. a ...
bedst	ADJ	607b807f35d80a3e2a6e801e@_21005573	meget god
bedstefar	NOUN	607b807f35d80a3e2a6e8022@_21005582	far til ens far el. mor
befinde sig	MWE	607b807f35d80a3e2a6e8039@_21005620	være på et bestemt sted i et stykke tid
befinde sig	MWE	607b807f35d80a3e2a6e8039@_21005622	befinde sig et bestemt sted i et forløb; befinde s ...
befinde sig	MWE	607b807f35d80a3e2a6e8039@_21005621	føle sig i en bestemt (rar el. ubehagelig) psykisk ...
befolke	VERB	607b807f35d80a3e2a6e803b@_21005631	forsyne et område med indbyggere
befolke	VERB	607b807f35d80a3e2a6e803b@_21005633	forsyne; udstyre
befolkning	NOUN	607b807f35d80a3e2a6e803c@_21005634	samlet antal beboere i et område, et land, en verd ...
befolkningsgruppe	NOUN	607b807f35d80a3e2a6e803e@_21005637	nærmere afgrænset del af en befolkning
befrielse	NOUN	607b807f35d80a3e2a6e8051@_21005652	det at nogen sættes fri af fangenskab, undertrykke ...
befæste	VERB	607b807f35d80a3e2a6e805f@_21005670	gøre sikker; styrke
befæste	VERB	607b807f35d80a3e2a6e805f@_21005672	gøre fast; sætte fast
befæste	VERB	607b807f35d80a3e2a6e805f@_21005673	forsyne med en fast belægning
befæste	VERB	607b807f35d80a3e2a6e805f@_21005671	beskytte mod militære angreb ved at opføre forsvar ...
beføjelse	NOUN	607b807f35d80a3e2a6e8062@_21005679	formel ret til at træffe beslutninger el. udøve my ...
begivenhed	NOUN	607b807f35d80a3e2a6e806f@_21005706	noget der sker el. finder sted, især noget vigtigt ...
begivenhed	NOUN	607b807f35d80a3e2a6e806f@_21005707	privat el. offentligt arrangement der tiltrækker s ...
begrave	VERB	607b807f35d80a3e2a6e8073@_21005719	tage afsked med en afdød person ved en ceremoni, f ...
begrave	VERB	607b807f35d80a3e2a6e8073@_21005717	anbringe (en kiste med) liget af en afdød person i ...
begrave	VERB	607b807f35d80a3e2a6e8073@_21005718	anbringe i et hul man har gravet, og derefter dækk ...
begrave	VERB	607b807f35d80a3e2a6e8073@_21005721	opgive en plan el. et forehavende; (forsøge at) gl ...
begrave	VERB	607b807f35d80a3e2a6e8073@_21005723	dække med et tykt lag
begravelse	NOUN	607b807f35d80a3e2a6e8074@_21005725	den handling med tilhørende ceremoni at tage afske ...
begravelse	NOUN	607b807f35d80a3e2a6e8074@_21005726	den fejl at et el. flere ord er sprunget over i en ...
begreb	NOUN	607b807f35d80a3e2a6e807c@_21005733	samlet forestilling om de træk der opfattes som fæ ...
begreb	NOUN	607b807f35d80a3e2a6e807c@_21005734	grundlæggende forståelse el. indsigt; forestilling ...
